patch_uid,disp,texture,image,y_true,y_pred_oof,residual,abs_residual
3344,8.446915863120914,Granuleux,070722-Nabila-JP-Valves-WholeMount-SAureus-pat08-20.tif,14.864362454057114,9.31338512449291,5.550977329564203,5.550977329564203
3345,7.714374187949134,Granuleux,070722-Nabila-JP-Valves-WholeMount-SAureus-pat08-20.tif,9.208880308880309,9.716317371949843,-0.5074370630695366,0.5074370630695366
3347,8.551492186105012,Granuleux,070722-Nabila-JP-Valves-WholeMount-SAureus-pat08-20.tif,10.31805943358596,8.952643882149061,1.3654155514368984,1.3654155514368984
3348,8.25116110361647,Granuleux,070722-Nabila-JP-Valves-WholeMount-SAureus-pat10-00.tif,7.551718290752884,7.062171506688517,0.489546784064367,0.489546784064367
3357,8.229857173242765,Granuleux,070722-Nabila-JP-Valves-WholeMount-SAureus-pat10-00.tif,8.148906597479614,8.211071071302479,-0.0621644738228646,0.0621644738228646
3360,7.911019403869552,Granuleux,070722-Nabila-JP-Valves-WholeMount-SAureus-pat10-00.tif,8.548000297907201,7.845087431618727,0.7029128662884743,0.7029128662884743
3363,7.744401354521818,Granuleux,070722-Nabila-JP-Valves-WholeMount-SAureus-pat10-00.tif,7.858089477897359,7.999015366363393,-0.1409258884660342,0.1409258884660342
3369,8.395202117009859,Granuleux,070722-Nabila-JP-Valves-WholeMount-SAureus-pat10-00.tif,8.894739819004522,8.337908974999403,0.5568308440051197,0.5568308440051197
3373,8.475180675506646,Granuleux,070722-Nabila-JP-Valves-WholeMount-SAureus-pat10-00.tif,9.290757042253524,8.337388384780123,0.9533686574734012,0.9533686574734012
3375,8.0206767049491,Granuleux,070722-Nabila-JP-Valves-WholeMount-SAureus-pat10-00.tif,6.730789200415368,7.6688522388153455,-0.9380630383999772,0.9380630383999772
3381,9.049692436950949,Granuleux,070722-Nabila-JP-Valves-WholeMount-SAureus-pat10-00.tif,7.64753316569843,8.61487451704368,-0.9673413513452492,0.9673413513452492
3382,9.832322844627592,Granuleux,070722-Nabila-JP-Valves-WholeMount-SAureus-pat10-00.tif,6.950400887069259,7.037115463798441,-0.0867145767291823,0.0867145767291823
3383,8.306237491895793,Granuleux,070722-Nabila-JP-Valves-WholeMount-SAureus-pat10-00.tif,8.791358747347624,7.444788440718293,1.3465703066293315,1.3465703066293315
3398,8.322410246015417,Granuleux,070722-Nabila-JP-Valves-WholeMount-SAureus-pat10-00.tif,6.88737340738321,6.826766721813937,0.0606066855692732,0.0606066855692732
3399,9.604914640329563,Granuleux,070722-Nabila-JP-Valves-WholeMount-SAureus-pat10-00.tif,7.421026974325642,7.924588377095658,-0.5035614027700159,0.5035614027700159
3401,7.753112992884385,Granuleux,070722-Nabila-JP-Valves-WholeMount-SAureus-pat10-00.tif,7.061352253756259,6.761486337576384,0.2998659161798747,0.2998659161798747
3409,8.123653132165634,Granuleux,310120-pat18-WholeMount-24.tif,10.358950328022496,9.82630227926027,0.5326480487622263,0.5326480487622263
3410,8.759646524666792,Granuleux,310120-pat18-WholeMount-24.tif,8.32618920837771,8.294551238315652,0.0316379700620572,0.0316379700620572
3411,8.449826490608704,Granuleux,310120-pat18-WholeMount-24.tif,9.140388438599174,9.207747186128284,-0.0673587475291093,0.0673587475291093
3412,8.918930069989207,Granuleux,310120-pat18-WholeMount-24.tif,7.517824635922331,8.19170257516468,-0.6738779392423488,0.6738779392423488
3413,7.878533128424319,Sableux,310120-pat18-WholeMount-24.tif,6.110017558451161,6.639767110013798,-0.5297495515626371,0.5297495515626371
3414,8.305654146726763,Granuleux,310120-pat18-WholeMount-24.tif,7.147245857590684,7.78816692355894,-0.6409210659682563,0.6409210659682563
3415,8.222748307869495,Granuleux,310120-pat18-WholeMount-24.tif,7.6639287136598995,7.278774840240901,0.3851538734189983,0.3851538734189983
3416,8.203759245927493,Granuleux,310120-pat18-WholeMount-24.tif,6.009405125793559,6.071821929854568,-0.0624168040610095,0.0624168040610095
3419,7.074570167132433,Granuleux,310120-pat18-WholeMount-24.tif,7.920795217824473,8.557280057877211,-0.6364848400527379,0.6364848400527379
3420,8.195047539636688,Granuleux,310120-pat18-WholeMount-24.tif,9.265248014386332,8.794004399916016,0.4712436144703158,0.4712436144703158
3427,8.112334684973906,Granuleux,310120-pat18-WholeMount-24.tif,4.843742214101819,6.349502460528314,-1.5057602464264956,1.5057602464264956
3428,7.657250754858401,Granuleux,310120-pat18-WholeMount-24.tif,6.41267811472415,6.701844866364629,-0.2891667516404794,0.2891667516404794
3435,8.468498922334037,Granuleux,310120-pat18-WholeMount-24.tif,6.437079999999999,7.152503794754934,-0.7154237947549351,0.7154237947549351
3436,7.18249659764064,Granuleux,310120-pat18-WholeMount-24.tif,5.209146725440807,3.92483947333064,1.2843072521101662,1.2843072521101662
3437,8.78893679138426,Granuleux,310120-pat18-WholeMount-24.tif,8.75914861837192,7.214942531734882,1.544206086637038,1.544206086637038
3438,7.8114162654788295,Granuleux,310120-pat18-WholeMount-24.tif,4.658155049459397,5.666467782901718,-1.0083127334423203,1.0083127334423203
3439,7.689067281754453,Granuleux,310120-pat18-WholeMount-24.tif,6.707162284678151,6.991229394555124,-0.2840671098769736,0.2840671098769736
3440,8.505266130780122,Granuleux,310120-pat18-WholeMount-24.tif,6.065923775634422,6.579595952139711,-0.5136721765052883,0.5136721765052883
3441,8.208940606973819,Granuleux,310120-pat18-WholeMount-24.tif,5.793184796854522,6.146620374239387,-0.3534355773848645,0.3534355773848645
3442,8.797418042463242,Granuleux,310120-pat18-WholeMount-24.tif,6.132679881721607,6.555736362603287,-0.4230564808816792,0.4230564808816792
3443,8.529785161741527,Granuleux,310120-pat18-WholeMount-24.tif,6.302166323516247,6.895556549847537,-0.59339022633129,0.59339022633129
3452,8.784832578380145,Granuleux,310120-pat18-WholeMount-24.tif,8.711053412462908,8.725600521439056,-0.0145471089761475,0.0145471089761475
3453,8.162895698052786,Granuleux,310120-pat18-WholeMount-24.tif,5.367194157029824,6.981491151783353,-1.6142969947535288,1.6142969947535288
3454,8.209546305734062,Granuleux,310120-pat18-WholeMount-24.tif,5.356872580077438,7.054173160729669,-1.6973005806522314,1.6973005806522314
3455,7.586418094354597,Granuleux,310120-pat18-WholeMount-24.tif,6.595857875736272,5.975925542086234,0.6199323336500377,0.6199323336500377
3462,7.2845810217127624,Granuleux,310120-pat18-WholeMount-24.tif,5.863501345957486,7.112373020878821,-1.248871674921335,1.248871674921335
3463,7.098218643611629,Sableux,310120-pat18-WholeMount-24.tif,4.973932104982522,6.1577126276649645,-1.1837805226824427,1.1837805226824427
3464,7.609777396537309,Sableux,310120-pat18-WholeMount-24.tif,6.627765325017054,6.562560166078975,0.0652051589380793,0.0652051589380793
3465,7.890058728476351,Granuleux,310120-pat18-WholeMount-24.tif,9.28660797034291,7.780431666184667,1.5061763041582434,1.5061763041582434
3541,10.001126115268423,Granuleux,A-ZIgZag-pat04-X4000-10014.tif,9.743581960104075,9.735159563994118,0.0084223961099567,0.0084223961099567
3542,8.653448673618856,Granuleux,A-ZIgZag-pat04-X4000-10014.tif,9.082414926527454,9.01804213803263,0.0643727884948237,0.0643727884948237
3552,8.234867276557118,Granuleux,A-ZIgZag-pat04-X4000-10014.tif,8.065237760599672,8.595242169024125,-0.5300044084244533,0.5300044084244533
